GROUP,png_path,copied_to,src_hash,dest_hash
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_eyes_ovl_sub_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_face_dt_sub_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_fh_ovl_alp_mod1120_emap.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_hat_fh_dt_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_hat_side_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_kata_big_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cam_mtg_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\camera_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_ban_bl00_alp_decal.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_ban_lig00_alp_decal.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_ban_window00_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_kage_ban_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_kage_ode_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_kage_sky_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_kage_wagon_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_lit_ground_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_wagon_bl00_alp_decal.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_wagon_lig00_alp_decal.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\car_wagon_window00_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cau_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\caution_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_a_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_b_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_d_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_e_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_f_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cbx_iner2_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cd_renraku_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cfr_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cfr_wire_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chaff_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi01_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi02_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi02_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi03_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi03_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi04_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi04_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi05_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chi05_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chr1_01_alp_sub_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chr1_02a_alp_sub_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\chr1_05_alp_sub_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cit_hair1_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cit_hair2_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\clr_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cls_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\co2_04b_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\code_box_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\coldmedicine_tx_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cray_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_arm_re_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_body_down_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_body_up_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_cap_eri_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_cap_front_shakp_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_cap_side_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_face_sub_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_face_sub_ovl_alp.bmp_0df6480b9e73a3dfae765c79bafb775a.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_hand_re_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_hi_hf00_ovl_sub_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_hi_hf01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_hi_hf02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_hi_hf03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_kata_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_shues_sub_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_shues_sub_ovl_alp.bmp_ec89b524e5f1c44785abbf10997f5b29.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\crg_waistbelt_alp_ovl_sub.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cti_hair3_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\curs_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cyp_lens_rgb_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cyp_propera_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\cyp_roter01_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_citylight_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_gaitou_bonbori_add_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_gaitou_hl_add_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_gaitou_s_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_irn_bridgeu_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_mht1_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_cf01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_cf02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_cf03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_cf04_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_cu01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hf01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hf02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hf03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hf04_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hu01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hu02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_hu03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tf01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tf02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tf03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tf04_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tsin_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tsout_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_tu01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uf01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uf02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uf03_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uf04_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_usin_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_usout_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uu01_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_sdw_uu02_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d00a_woods_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\d_chinden_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dankon2_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dark_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dbx_dust_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dbx_tnk3_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\de_renraku_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dead_fish_hire01_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dead_fish_hire02_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dead_fish_hire04_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dead_fish_hire05_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_hfb__ref_rai_01_mt_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_01_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_02_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_03_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_04_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_05_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_06_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\demo_teng_blood_07_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dg_renraku_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\digicame_tx_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dmp_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dmp_ibx_label_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dog_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dogtag_chain03_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\door_lamp_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drlit_01_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drlit_02_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drop01_alp2_mod1021.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drop01_alp_mod1201.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drop01_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\drop02_msk.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\dzp2_tx_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\e_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\e_alp_ovl.bmp_8e27cb0e71983c0e48ae8d1f53626f8d.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\e_heliport_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\e_shuhai_1f_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\e_shuhai_2f_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\eb1_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ef_renraku_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\eki1_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elevt_floor7_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elv2_rflig01_add_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elv2_rflig02_add_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elv2_rflig04_add_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_belt3_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_fi_alarm_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_fi_alarm_alp_ovl.bmp_455b5d810fc2470de1b126d7978c8e4a.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_floor3_bld080_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_floor4_bld080_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_floor5_bld080_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_ligs_alp_add.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_moji3_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_moji5_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_nwall3pb1B_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_nwall3pb2B_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_p1_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_pane_lig_add_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_roof1_add_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_wall_ligh1_alp_add.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_wall_ligh2_alp_add.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\elvt_wall_ligh3_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_arm_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_back_blood_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_carl_hair_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_chest_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_chest_sub_alp_ovl_houtai.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_eye_dt_ovl_sub_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_eye_re_ovl_sub_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_face_dt_alp_sub_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_face_houtai_alp_sub_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_glasses_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_glassf2_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_glassf_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_hair_front_dt_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_hair_tail_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_hi_hand00_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_id_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_leg_sub_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_legl_sub_alp_ovl_new.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_mtg_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_reback_hair_ovl_alp.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ema_tag2_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\empty_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\entrance_alp_add_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_brk1_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_brk2_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_brk3_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_mht1_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_mht2_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\env00_mht3_alp_ovl.bmp.png,,,
MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\eva_alp_ovl.bmp.png,,,
